2,3,4,5,6
38.98779779615506,41.3116388997325,42.08911421809654,13.05882988911297,38.99830915480124
43.82622009387485,46.34004972265287,47.20883184874142,15.40700808226083,43.83609431207308
49.47530942421915,52.19752069173163,53.23529119732812,18.26172962558895,49.48510285199213
56.02229543971087,59.08226196050864,60.2553637219611,21.38226088393481,56.03205700447132
63.60233390516827,67.45762837372031,68.37193620836746,22.04856972783086,63.61228707783187
72.30242117237691,78.00265889414962,77.1060237099872,23.35944721072831,72.31261265314663
81.5238190583093,93.85828470816023,84.84769331827471,26.84505607399664,81.53352711710055
85.50010895839984,142.4994329856922,87.49909750327424,26.68961804791847,85.50948773207772
82.36982902794658,142.5000538821581,83.7135649798541,25.96643095580992,82.37392331898781
78.83840593992811,142.5000040163489,78.70022571321344,27.7801682734193,77.36922135114409
71.59370238573477,142.4999740520337,72.90623648100279,26.35763005684789,71.59290295591303
63.24733322652595,69.43393017554172,67.64688731068111,19.35999653974063,63.26664427753366
70.23499527301063,76.93178392330768,74.29276302031731,20.85493614497164,70.24452991976239
78.15303733537553,87.35029930825155,82.0941247791389,23.28695867894037,78.16254207480412
85.50010972470889,102.9782787184019,89.43474105152835,26.87279696900323,85.50976632780942
90.55779403294575,142.4999263056567,93.15770719181529,26.21190462748551,90.56749436104903
88.11669799008496,142.5000486330364,90.53163906885158,24.09679847367909,88.12660887385367
85.46662677388632,142.5000873372895,87.11813685434471,24.03953028363107,85.47082923083083
80.52505426104521,142.5000666734877,82.20827294741147,23.01337991164803,80.52458783698046
73.57498654285703,142.5001016148972,73.86351495258217,19.5177173671154,73.57479973442861
59.52179062786641,142.5000128242442,58.63321964279428,15.0512708637969,59.52146601735612
38.41197341633779,71.24994541189292,41.12665432479426,9.961127235840703,38.41287047556419
29.99634098433254,32.44908347298603,35.48839916505813,9.02669176645164,33.14155150906691
33.20432132189076,36.03336684652281,38.88768938758306,11.09334673776103,37.05629984903926
38.98779779615506,41.3116388997325,42.08911421809654,13.05882988911297,38.99830915480124
