1,2,3,4
92.96602981730378,25.18801539857394,44.00488809027351,-9.458783287922561
90.64357996756549,24.67574049123865,41.75622296332524,-10.11841528810019
88.2209928148979,23.48118089988078,40.75617711121106,-10.64474328044459
86.0728423263984,22.29730538426663,39.99478766523031,-11.10971805006021
93.55713420862107,23.73107005452485,41.88412711995375,-11.45943359926037
99.91725562991833,26.05859716521355,43.13625977818946,-11.94716940857217
97.61331425039049,27.11329740353965,40.13865505429389,-12.73154706039538
99.1862542037874,52.75149469081726,31.45386860374548,-19.00351955277321
99.15290123065894,60.7671988599932,5.824308956842033,-15.4826267536523
90.1451179605542,59.57386872757763,1.596508494730409,-12.77667694072059
84.25564622060607,52.88907677715827,5.257168694745259,-10.37591985403904
94.61904690611334,26.25195642131062,44.58790338957007,-10.76428782203731
96.38382204929816,33.10389390217717,30.90148263480777,-11.19809930079321
96.11404900484534,33.931962823288,28.54585804914187,-11.57733239647115
93.04533251909126,39.77714846975168,37.20817611824812,-11.59788577298436
99.39144680613129,51.50106866747569,40.91810521288774,-14.06035630935394
105.6519788004639,56.40054142104064,42.78018335036144,-14.34992156092584
103.828187685864,55.55739676759975,9.91547933490202,-13.14054288667105
102.5288042620843,58.02591050554847,6.266574161592295,-10.60282785078037
104.8214602031343,50.16325996715191,21.97416330746307,-8.615120088350471
106.2361757729005,49.04075809093992,26.80380721319485,-7.561460393832725
108.4919703164946,43.54950115264662,39.43233550287051,-5.386259598029454
102.0726805099337,26.68121270887506,55.76592204095338,-6.253897389195777
93.71585467356941,25.49831191101156,47.69284979663429,-8.361296106188091
92.96602981730378,25.18801539857394,44.00488809027351,-9.458783287922561
