1,2,3,4
13.05882988911297,38.98779779615506,38.99830915480124,41.3116388997325
15.40700808226083,43.82622009387485,43.83609431207308,46.34004972265287
18.26172962558895,49.47530942421915,49.48510285199213,52.19752069173163
21.38226088393481,56.02229543971087,56.03205700447132,59.08226196050864
22.04856972783086,63.60233390516827,63.61228707783187,67.45762837372031
23.35944721072831,72.30242117237691,72.31261265314663,78.00265889414962
26.84505607399664,81.5238190583093,81.53352711710055,93.85828470816023
26.68961804791847,85.50010895839984,85.50948773207772,142.4994329856922
25.96643095580992,82.36982902794658,82.37392331898781,142.5000538821581
27.7801682734193,78.83840593992811,77.36922135114409,142.5000040163489
26.35763005684789,71.59370238573477,71.59290295591303,142.4999740520337
19.35999653974063,63.24733322652595,63.26664427753366,69.43393017554172
20.85493614497164,70.23499527301063,70.24452991976239,76.93178392330768
23.28695867894037,78.15303733537553,78.16254207480412,87.35029930825155
26.87279696900323,85.50010972470889,85.50976632780942,102.9782787184019
26.21190462748551,90.55779403294575,90.56749436104903,142.4999263056567
24.09679847367909,88.11669799008496,88.12660887385367,142.5000486330364
24.03953028363107,85.46662677388632,85.47082923083083,142.5000873372895
23.01337991164803,80.52505426104521,80.52458783698046,142.5000666734877
19.5177173671154,73.57498654285703,73.57479973442861,142.5001016148972
15.0512708637969,59.52179062786641,59.52146601735612,142.5000128242442
9.961127235840703,38.41197341633779,38.41287047556419,71.24994541189292
9.02669176645164,29.99634098433254,33.14155150906691,32.44908347298603
11.09334673776103,33.20432132189076,37.05629984903926,36.03336684652281
13.05882988911297,38.98779779615506,38.99830915480124,41.3116388997325
